year,BoroCode,BoroName,CT2020,BoroCT2020,NTAName,NTA2020,CDTA2020,GEOID,group,is_top_aff,count
2018,"4",Queens,"086300","4086300",Murray Hill-Broadway Flushing,QN0704,QN07,"36081086300",,,1
2018,"4",Queens,"116302","4116302",Murray Hill-Broadway Flushing,QN0704,QN07,"36081116302",,,1
2018,"4",Queens,"118900","4118900",East Flushing,QN0705,QN07,"36081118900",,,1
2018,"4",Queens,"086100","4086100",East Flushing,QN0705,QN07,"36081086100",,,1
2018,"4",Queens,"120100","4120100",East Flushing,QN0705,QN07,"36081120100",,,1
2018,"4",Queens,"088902","4088902",Flushing-Willets Point,QN0707,QN07,"36081088902",,,1
2021,"3",Brooklyn,"005201","3005201",Bay Ridge,BK1001,BK10,"36047005201",,,1
2021,"3",Brooklyn,"005202","3005202",Bay Ridge,BK1001,BK10,"36047005202",,,1
2021,"3",Brooklyn,"005400","3005400",Bay Ridge,BK1001,BK10,"36047005400",,,1
2021,"3",Brooklyn,"005601","3005601",Bay Ridge,BK1001,BK10,"36047005601",,,1
2021,"3",Brooklyn,"005800","3005800",Bay Ridge,BK1001,BK10,"36047005800",,,1
2021,"3",Brooklyn,"006000","3006000",Bay Ridge,BK1001,BK10,"36047006000",,,1
2021,"3",Brooklyn,"016000","3016000",Bay Ridge,BK1001,BK10,"36047016000",,,1
2021,"3",Brooklyn,"016400","3016400",Fort Hamilton,BK1061,BK10,"36047016400",,,1
2021,"3",Brooklyn,"005602","3005602",Bay Ridge,BK1001,BK10,"36047005602",,,1
2021,"3",Brooklyn,"016200","3016200",Bay Ridge,BK1001,BK10,"36047016200",,,1
2021,"3",Brooklyn,"015200","3015200",Bay Ridge,BK1001,BK10,"36047015200",,,1
2018,"3",Brooklyn,"025500","3025500",Bedford-Stuyvesant (West),BK0301,BK03,"36047025500",,,1
2018,"3",Brooklyn,"025700","3025700",Bedford-Stuyvesant (West),BK0301,BK03,"36047025700",,,1
2018,"3",Brooklyn,"025901","3025901",Bedford-Stuyvesant (West),BK0301,BK03,"36047025901",,,1
2018,"3",Brooklyn,"025902","3025902",Bedford-Stuyvesant (West),BK0301,BK03,"36047025902",,,1
2018,"3",Brooklyn,"028501","3028501",Bedford-Stuyvesant (East),BK0302,BK03,"36047028501",,,1
2018,"3",Brooklyn,"028300","3028300",Bedford-Stuyvesant (East),BK0302,BK03,"36047028300",,,1
2018,"3",Brooklyn,"028502","3028502",Bedford-Stuyvesant (East),BK0302,BK03,"36047028502",,,1
2018,"3",Brooklyn,"026100","3026100",Bedford-Stuyvesant (West),BK0301,BK03,"36047026100",,,1
2018,"3",Brooklyn,"025300","3025300",Bedford-Stuyvesant (West),BK0301,BK03,"36047025300",,,1
2020,"3",Brooklyn,"050300","3050300",East Williamsburg,BK0104,BK01,"36047050300",,,1
2020,"3",Brooklyn,"051300","3051300",Williamsburg,BK0102,BK01,"36047051300",,,1
2020,"3",Brooklyn,"051700","3051700",Williamsburg,BK0102,BK01,"36047051700",,,1
2020,"3",Brooklyn,"051900","3051900",Williamsburg,BK0102,BK01,"36047051900",,,1
2020,"3",Brooklyn,"052300","3052300",Williamsburg,BK0102,BK01,"36047052300",,,1
2020,"3",Brooklyn,"055300","3055300",Williamsburg,BK0102,BK01,"36047055300",,,1
2020,"3",Brooklyn,"055700","3055700",Williamsburg,BK0102,BK01,"36047055700",,,1
2020,"3",Brooklyn,"049900","3049900",Greenpoint,BK0101,BK01,"36047049900",,,1
2020,"3",Brooklyn,"050100","3050100",East Williamsburg,BK0104,BK01,"36047050100",,,1
2020,"3",Brooklyn,"051500","3051500",Williamsburg,BK0102,BK01,"36047051500",,,1
2020,"3",Brooklyn,"056100","3056100",Greenpoint,BK0101,BK01,"36047056100",,,1
2020,"3",Brooklyn,"056900","3056900",Greenpoint,BK0101,BK01,"36047056900",,,1
2020,"3",Brooklyn,"057100","3057100",Greenpoint,BK0101,BK01,"36047057100",,,1
2020,"3",Brooklyn,"055100","3055100",Williamsburg,BK0102,BK01,"36047055100",,,1
2020,"3",Brooklyn,"055500","3055500",Williamsburg,BK0102,BK01,"36047055500",,,1
2020,"3",Brooklyn,"049700","3049700",East Williamsburg,BK0104,BK01,"36047049700",,,1
2020,"3",Brooklyn,"047700","3047700",East Williamsburg,BK0104,BK01,"36047047700",,,1
2023,"3",Brooklyn,"030600","3030600",Gravesend (South),BK1301,BK13,"36047030600",,,1
2023,"3",Brooklyn,"038200","3038200",Gravesend (South),BK1301,BK13,"36047038200",,,1
2023,"3",Brooklyn,"040200","3040200",Gravesend (West),BK1103,BK11,"36047040200",,,1
2023,"3",Brooklyn,"041401","3041401",Gravesend (East)-Homecrest,BK1501,BK15,"36047041401",,,1
2023,"3",Brooklyn,"042400","3042400",Gravesend (West),BK1103,BK11,"36047042400",,,1
2023,"3",Brooklyn,"039800","3039800",Gravesend (East)-Homecrest,BK1501,BK15,"36047039800",,,1
2023,"3",Brooklyn,"040000","3040000",Gravesend (West),BK1103,BK11,"36047040000",,,1
2023,"3",Brooklyn,"038600","3038600",Gravesend (East)-Homecrest,BK1501,BK15,"36047038600",,,1
2023,"3",Brooklyn,"041200","3041200",Gravesend (West),BK1103,BK11,"36047041200",,,1
2023,"3",Brooklyn,"041000","3041000",Gravesend (West),BK1103,BK11,"36047041000",,,1
2022,"2",Bronx,"037400","2037400",Williamsbridge-Olinville,BX1201,BX12,"36005037400",,,1
2022,"2",Bronx,"042902","2042902",Norwood,BX0703,BX07,"36005042902",,,1
2022,"2",Bronx,"037600","2037600",Williamsbridge-Olinville,BX1201,BX12,"36005037600",,,1
2022,"2",Bronx,"037800","2037800",Williamsbridge-Olinville,BX1201,BX12,"36005037800",,,1
2018,"4",Queens,"009700","4009700",Astoria (North)-Ditmars-Steinway,QN0101,QN01,"36081009700",,,1
2018,"4",Queens,"009900","4009900",Astoria Park,QN0191,QN01,"36081009900",,,1
2018,"4",Queens,"006900","4006900",Astoria (Central),QN0103,QN01,"36081006900",,,1
2018,"4",Queens,"007100","4007100",Astoria (Central),QN0103,QN01,"36081007100",,,1
2018,"4",Queens,"007300","4007300",Astoria (Central),QN0103,QN01,"36081007300",,,1
2018,"4",Queens,"007500","4007500",Astoria (Central),QN0103,QN01,"36081007500",,,1
2018,"4",Queens,"007700","4007700",Old Astoria-Hallets Point,QN0102,QN01,"36081007700",,,1
2018,"4",Queens,"007900","4007900",Old Astoria-Hallets Point,QN0102,QN01,"36081007900",,,1
2018,"4",Queens,"008300","4008300",Old Astoria-Hallets Point,QN0102,QN01,"36081008300",,,1
2018,"4",Queens,"009500","4009500",Astoria (North)-Ditmars-Steinway,QN0101,QN01,"36081009500",,,1
2018,"4",Queens,"011500","4011500",Astoria (North)-Ditmars-Steinway,QN0101,QN01,"36081011500",,,1
2018,"4",Queens,"011700","4011700",Astoria (North)-Ditmars-Steinway,QN0101,QN01,"36081011700",,,1
2018,"4",Queens,"012500","4012500",Astoria (North)-Ditmars-Steinway,QN0101,QN01,"36081012500",,,1
2018,"4",Queens,"009100","4009100",Old Astoria-Hallets Point,QN0102,QN01,"36081009100",,,1
2018,"4",Queens,"008100","4008100",Old Astoria-Hallets Point,QN0102,QN01,"36081008100",,,1
2018,"2",Bronx,"035100","2035100",Riverdale-Spuyten Duyvil,BX0803,BX08,"36005035100",,,1
2018,"2",Bronx,"029500","2029500",Riverdale-Spuyten Duyvil,BX0803,BX08,"36005029500",,,1
2018,"2",Bronx,"043503","2043503",Van Cortlandt Park,BX2691,BX26,"36005043503",,,1
2018,"2",Bronx,"029700","2029700",Riverdale-Spuyten Duyvil,BX0803,BX08,"36005029700",,,1
2018,"2",Bronx,"029302","2029302",Riverdale-Spuyten Duyvil,BX0803,BX08,"36005029302",,,1
2018,"2",Bronx,"033500","2033500",Riverdale-Spuyten Duyvil,BX0803,BX08,"36005033500",,,1
2018,"2",Bronx,"014900","2014900",Morrisania,BX0301,BX03,"36005014900",,,1
2018,"2",Bronx,"018502","2018502",Morrisania,BX0301,BX03,"36005018502",,,1
2022,"3",Brooklyn,"045600","3045600",Mapleton-Midwood (West),BK1204,BK12,"36047045600",,,2
2022,"3",Brooklyn,"045800","3045800",Mapleton-Midwood (West),BK1204,BK12,"36047045800",,,1
2022,"3",Brooklyn,"046201","3046201",Flatbush (West)-Ditmas Park-Parkville,BK1402,BK14,"36047046201",,,1
2022,"3",Brooklyn,"047400","3047400",Borough Park,BK1202,BK12,"36047047400",,,1
2022,"3",Brooklyn,"047600","3047600",Borough Park,BK1202,BK12,"36047047600",,,1
2022,"3",Brooklyn,"046400","3046400",Mapleton-Midwood (West),BK1204,BK12,"36047046400",,,1
2022,"3",Brooklyn,"046202","3046202",Mapleton-Midwood (West),BK1204,BK12,"36047046202",,,1
2022,"1",Manhattan,"024000","1024000",Randall's Island,MN1191,MN11,"36061024000",,,1
2019,"3",Brooklyn,"022700","3022700",Bedford-Stuyvesant (West),BK0301,BK03,"36047022700",,,1
2019,"3",Brooklyn,"023100","3023100",Clinton Hill,BK0204,BK02,"36047023100",,,1
2019,"3",Brooklyn,"024900","3024900",Bedford-Stuyvesant (West),BK0301,BK03,"36047024900",,,1
2019,"3",Brooklyn,"025500","3025500",Bedford-Stuyvesant (West),BK0301,BK03,"36047025500",,,1
2019,"3",Brooklyn,"025700","3025700",Bedford-Stuyvesant (West),BK0301,BK03,"36047025700",,,1
2019,"3",Brooklyn,"025901","3025901",Bedford-Stuyvesant (West),BK0301,BK03,"36047025901",,,1
2019,"3",Brooklyn,"028100","3028100",Bedford-Stuyvesant (East),BK0302,BK03,"36047028100",,,1
2019,"3",Brooklyn,"123700","3123700",Bedford-Stuyvesant (West),BK0301,BK03,"36047123700",,,1
2019,"3",Brooklyn,"022900","3022900",Bedford-Stuyvesant (West),BK0301,BK03,"36047022900",,,1
2019,"3",Brooklyn,"019300","3019300",Clinton Hill,BK0204,BK02,"36047019300",,,1
2019,"3",Brooklyn,"023300","3023300",Bedford-Stuyvesant (West),BK0301,BK03,"36047023300",,,1
2019,"3",Brooklyn,"023500","3023500",Bedford-Stuyvesant (West),BK0301,BK03,"36047023500",,,1
2019,"3",Brooklyn,"026100","3026100",Bedford-Stuyvesant (West),BK0301,BK03,"36047026100",,,1
2019,"3",Brooklyn,"026300","3026300",Bedford-Stuyvesant (West),BK0301,BK03,"36047026300",,,1
2019,"3",Brooklyn,"024500","3024500",Bedford-Stuyvesant (West),BK0301,BK03,"36047024500",,,1
2019,"3",Brooklyn,"024100","3024100",Bedford-Stuyvesant (West),BK0301,BK03,"36047024100",,,1
2019,"3",Brooklyn,"024300","3024300",Bedford-Stuyvesant (West),BK0301,BK03,"36047024300",,,1
2019,"3",Brooklyn,"025100","3025100",Bedford-Stuyvesant (West),BK0301,BK03,"36047025100",,,1
2019,"3",Brooklyn,"025300","3025300",Bedford-Stuyvesant (West),BK0301,BK03,"36047025300",,,1
2018,"3",Brooklyn,"019800","3019800",Dyker Heights,BK1002,BK10,"36047019800",,,1
2018,"3",Brooklyn,"020000","3020000",Dyker Heights,BK1002,BK10,"36047020000",,,1
2018,"3",Brooklyn,"026200","3026200",Bensonhurst,BK1101,BK11,"36047026200",,,1
2022,"1",Manhattan,"022600","1022600",Harlem (North),MN1002,MN10,"36061022600",,,1
2022,"1",Manhattan,"022800","1022800",Harlem (North),MN1002,MN10,"36061022800",,,1
2022,"1",Manhattan,"021000","1021000",East Harlem (North),MN1102,MN11,"36061021000",,,1
2022,"1",Manhattan,"021200","1021200",Harlem (North),MN1002,MN10,"36061021200",,,1
2022,"1",Manhattan,"021400","1021400",Harlem (North),MN1002,MN10,"36061021400",,,1
2022,"1",Manhattan,"023000","1023000",Harlem (North),MN1002,MN10,"36061023000",Top OZs (by units),TRUE,1
2022,"1",Manhattan,"020800","1020800",Harlem (North),MN1002,MN10,"36061020800",,,1
2022,"1",Manhattan,"021500","1021500",Harlem (North),MN1002,MN10,"36061021500",,,1
2022,"1",Manhattan,"022102","1022102",Harlem (North),MN1002,MN10,"36061022102",,,1
2019,"2",Bronx,"036300","2036300",West Farms,BX0601,BX06,"36005036300",,,2
2019,"2",Bronx,"036501","2036501",Tremont,BX0602,BX06,"36005036501",,,2
2019,"2",Bronx,"037100","2037100",Tremont,BX0602,BX06,"36005037100",,,2
2019,"2",Bronx,"037300","2037300",Tremont,BX0602,BX06,"36005037300",,,3
2019,"2",Bronx,"037504","2037504",Tremont,BX0602,BX06,"36005037504",,,3
2019,"2",Bronx,"039100","2039100",Belmont,BX0603,BX06,"36005039100",NA,TRUE,3
2019,"2",Bronx,"039700","2039700",Belmont,BX0603,BX06,"36005039700",,,4
2019,"2",Bronx,"039300","2039300",Belmont,BX0603,BX06,"36005039300",,,3
2019,"2",Bronx,"038304","2038304",Belmont,BX0603,BX06,"36005038304",,,3
2019,"2",Bronx,"038500","2038500",Belmont,BX0603,BX06,"36005038500",,,3
2019,"2",Bronx,"038303","2038303",Fordham Heights,BX0503,BX05,"36005038303",,,2
2019,"2",Bronx,"038700","2038700",Belmont,BX0603,BX06,"36005038700",,,3
2019,"2",Bronx,"038900","2038900",Belmont,BX0603,BX06,"36005038900",,,3
2023,"3",Brooklyn,"079400","3079400",East Flatbush-Erasmus,BK1701,BK17,"36047079400",,,2
2023,"3",Brooklyn,"081400","3081400",East Flatbush-Rugby,BK1703,BK17,"36047081400",,,2
2023,"3",Brooklyn,"082400","3082400",East Flatbush-Erasmus,BK1701,BK17,"36047082400",,,2
2023,"3",Brooklyn,"082600","3082600",East Flatbush-Erasmus,BK1701,BK17,"36047082600",,,2
2023,"3",Brooklyn,"085200","3085200",Holy Cross Cemetery,BK1771,BK17,"36047085200",,,2
2023,"3",Brooklyn,"085400","3085400",East Flatbush-Farragut,BK1702,BK17,"36047085400",,,2
2023,"3",Brooklyn,"085600","3085600",East Flatbush-Erasmus,BK1701,BK17,"36047085600",,,2
2023,"3",Brooklyn,"085800","3085800",East Flatbush-Rugby,BK1703,BK17,"36047085800",,,2
2023,"3",Brooklyn,"086000","3086000",East Flatbush-Rugby,BK1703,BK17,"36047086000",,,1
2023,"3",Brooklyn,"087000","3087000",East Flatbush-Rugby,BK1703,BK17,"36047087000",,,1
2023,"3",Brooklyn,"087401","3087401",Prospect Lefferts Gardens-Wingate,BK0902,BK09,"36047087401",,,1
2023,"3",Brooklyn,"087200","3087200",East Flatbush-Rugby,BK1703,BK17,"36047087200",,,2
2022,"1",Manhattan,"010900","1010900",Midtown-Times Square,MN0502,MN05,"36061010900",,,1
2022,"1",Manhattan,"011300","1011300",Midtown-Times Square,MN0502,MN05,"36061011300",,,1
2022,"1",Manhattan,"011900","1011900",Midtown-Times Square,MN0502,MN05,"36061011900",,,1
2022,"1",Manhattan,"012101","1012101",Hell's Kitchen,MN0402,MN04,"36061012101",,,1
2022,"1",Manhattan,"012102","1012102",Hell's Kitchen,MN0402,MN04,"36061012102",,,2
2022,"1",Manhattan,"012500","1012500",Midtown-Times Square,MN0502,MN05,"36061012500",,,2
2022,"1",Manhattan,"012700","1012700",Hell's Kitchen,MN0402,MN04,"36061012700",,,2
2022,"1",Manhattan,"013100","1013100",Midtown-Times Square,MN0502,MN05,"36061013100",,,2
2022,"1",Manhattan,"013300","1013300",Hell's Kitchen,MN0402,MN04,"36061013300",,,2
2022,"1",Manhattan,"013700","1013700",Midtown-Times Square,MN0502,MN05,"36061013700",,,2
2022,"1",Manhattan,"013900","1013900",Hell's Kitchen,MN0402,MN04,"36061013900",,,2
2022,"1",Manhattan,"012902","1012902",Hell's Kitchen,MN0402,MN04,"36061012902",,,2
2022,"1",Manhattan,"013501","1013501",Hell's Kitchen,MN0402,MN04,"36061013501",,,2
2022,"1",Manhattan,"013502","1013502",Hell's Kitchen,MN0402,MN04,"36061013502",,,2
2022,"1",Manhattan,"011500","1011500",Hell's Kitchen,MN0402,MN04,"36061011500",,,1
2022,"1",Manhattan,"012901","1012901",Hell's Kitchen,MN0402,MN04,"36061012901",,,1
2022,"1",Manhattan,"011100","1011100",Chelsea-Hudson Yards,MN0401,MN04,"36061011100",,,1
2022,"1",Manhattan,"009903","1009903",Chelsea-Hudson Yards,MN0401,MN04,"36061009903",,,1
2022,"1",Manhattan,"011700","1011700",Chelsea-Hudson Yards,MN0401,MN04,"36061011700",,,1
2018,"3",Brooklyn,"021300","3021300",Crown Heights (South),BK0901,BK09,"36047021300",,,2
2018,"3",Brooklyn,"021500","3021500",Prospect Heights,BK0801,BK08,"36047021500",,,2
2022,"3",Brooklyn,"022700","3022700",Bedford-Stuyvesant (West),BK0301,BK03,"36047022700",,,1
2022,"3",Brooklyn,"031300","3031300",Crown Heights (North),BK0802,BK08,"36047031300",,,1
2022,"3",Brooklyn,"031500","3031500",Crown Heights (North),BK0802,BK08,"36047031500",,,1
2022,"3",Brooklyn,"031701","3031701",Crown Heights (North),BK0802,BK08,"36047031701",,,1
2022,"3",Brooklyn,"031900","3031900",Crown Heights (South),BK0901,BK09,"36047031900",,,1
2022,"3",Brooklyn,"032100","3032100",Crown Heights (South),BK0901,BK09,"36047032100",,,1
2022,"3",Brooklyn,"032300","3032300",Crown Heights (South),BK0901,BK09,"36047032300",,,1
2022,"3",Brooklyn,"021900","3021900",Crown Heights (North),BK0802,BK08,"36047021900",,,1
2022,"3",Brooklyn,"031702","3031702",Crown Heights (North),BK0802,BK08,"36047031702",,,1
2022,"3",Brooklyn,"032500","3032500",Crown Heights (South),BK0901,BK09,"36047032500",,,1
2022,"3",Brooklyn,"022100","3022100",Crown Heights (North),BK0802,BK08,"36047022100",,,1
2022,"3",Brooklyn,"030500","3030500",Crown Heights (North),BK0802,BK08,"36047030500",,,1
2022,"3",Brooklyn,"021300","3021300",Crown Heights (South),BK0901,BK09,"36047021300",,,1
2022,"3",Brooklyn,"021700","3021700",Crown Heights (North),BK0802,BK08,"36047021700",,,1
2022,"3",Brooklyn,"020700","3020700",Prospect Heights,BK0801,BK08,"36047020700",,,1
2022,"3",Brooklyn,"024700","3024700",Bedford-Stuyvesant (West),BK0301,BK03,"36047024700",,,1
2022,"3",Brooklyn,"017700","3017700",Prospect Park,BK5591,BK55,"36047017700",,,1
2022,"3",Brooklyn,"021500","3021500",Prospect Heights,BK0801,BK08,"36047021500",,,1
2020,"2",Bronx,"004001","2004001",Castle Hill-Unionport,BX0903,BX09,"36005004001",,,1
2020,"2",Bronx,"007000","2007000",Soundview-Bruckner-Bronx River,BX0901,BX09,"36005007000",,,1
2020,"2",Bronx,"007200","2007200",Castle Hill-Unionport,BX0903,BX09,"36005007200",,,1
2020,"2",Bronx,"007600","2007600",Soundview-Bruckner-Bronx River,BX0901,BX09,"36005007600",,,1
2020,"2",Bronx,"021002","2021002",Parkchester,BX0904,BX09,"36005021002",,,1
2020,"2",Bronx,"021200","2021200",Parkchester,BX0904,BX09,"36005021200",,,1
2020,"2",Bronx,"021601","2021601",Soundview-Bruckner-Bronx River,BX0901,BX09,"36005021601",,,1
2020,"2",Bronx,"021602","2021602",Parkchester,BX0904,BX09,"36005021602",,,1
2020,"2",Bronx,"007800","2007800",Castle Hill-Unionport,BX0903,BX09,"36005007800",,,1
2020,"2",Bronx,"021800","2021800",Soundview-Bruckner-Bronx River,BX0901,BX09,"36005021800",,,1
2018,"3",Brooklyn,"084000","3084000",East Flatbush-Farragut,BK1702,BK17,"36047084000",,,1
2018,"3",Brooklyn,"084600","3084600",East Flatbush-Farragut,BK1702,BK17,"36047084600",,,1
2018,"3",Brooklyn,"093000","3093000",East Flatbush-Remsen Village,BK1704,BK17,"36047093000",,,1
2018,"3",Brooklyn,"096000","3096000",Canarsie,BK1803,BK18,"36047096000",,,1
2021,"1",Manhattan,"019200","1019200",East Harlem (North),MN1102,MN11,"36061019200",,,2
2022,"1",Manhattan,"014900","1014900",Upper West Side-Lincoln Square,MN0701,MN07,"36061014900",,,1
2022,"1",Manhattan,"015101","1015101",Upper West Side-Lincoln Square,MN0701,MN07,"36061015101",,,1
2022,"1",Manhattan,"014500","1014500",Upper West Side-Lincoln Square,MN0701,MN07,"36061014500",,,1
2022,"1",Manhattan,"014700","1014700",Upper West Side-Lincoln Square,MN0701,MN07,"36061014700",,,1
2022,"1",Manhattan,"015102","1015102",Upper West Side-Lincoln Square,MN0701,MN07,"36061015102",,,1
2023,"1",Manhattan,"030900","1030900",Kingsbridge-Marble Hill,BX0802,BX08,"36061030900",,,1
2023,"2",Bronx,"029302","2029302",Riverdale-Spuyten Duyvil,BX0803,BX08,"36005029302",,,1
2019,"4",Queens,"116301","4116301",Murray Hill-Broadway Flushing,QN0704,QN07,"36081116301",,,1
2019,"4",Queens,"025100","4025100",Woodside,QN0203,QN02,"36081025100",,,1
2019,"4",Queens,"025500","4025500",Woodside,QN0203,QN02,"36081025500",,,1
2019,"4",Queens,"025700","4025700",Woodside,QN0203,QN02,"36081025700",,,1
2019,"4",Queens,"025900","4025900",Woodside,QN0203,QN02,"36081025900",,,1
2019,"4",Queens,"026700","4026700",Elmhurst,QN0401,QN04,"36081026700",,,1
2019,"4",Queens,"026300","4026300",Woodside,QN0203,QN02,"36081026300",,,1
2019,"4",Queens,"026502","4026502",Woodside,QN0203,QN02,"36081026502",,,1
2019,"4",Queens,"026501","4026501",Elmhurst,QN0401,QN04,"36081026501",,,1
2019,"4",Queens,"024900","4024900",Woodside,QN0203,QN02,"36081024900",,,1
2019,"4",Queens,"026100","4026100",Woodside,QN0203,QN02,"36081026100",,,1
2019,"4",Queens,"022900","4022900",Calvary & Mount Zion Cemeteries,QN0271,QN02,"36081022900",,,1
2019,"4",Queens,"048302","4048302",Woodside,QN0203,QN02,"36081048302",,,1
2019,"4",Queens,"024500","4024500",Woodside,QN0203,QN02,"36081024500",,,1
2019,"4",Queens,"024700","4024700",Woodside,QN0203,QN02,"36081024700",,,1
2019,"4",Queens,"048900","4048900",Woodside,QN0203,QN02,"36081048900",,,1
2019,"4",Queens,"024300","4024300",Woodside,QN0203,QN02,"36081024300",,,1
2019,"4",Queens,"028900","4028900",Jackson Heights,QN0301,QN03,"36081028900",,,1
2019,"4",Queens,"029100","4029100",Jackson Heights,QN0301,QN03,"36081029100",,,1
2019,"4",Queens,"029300","4029300",Woodside,QN0203,QN02,"36081029300",,,1
2022,"2",Bronx,"022404","2022404",Pelham Parkway-Van Nest,BX1101,BX11,"36005022404",,,1
2022,"2",Bronx,"022800","2022800",Pelham Parkway-Van Nest,BX1101,BX11,"36005022800",,,1
2022,"2",Bronx,"024600","2024600",Morris Park,BX1102,BX11,"36005024600",,,1
2022,"2",Bronx,"024800","2024800",Morris Park,BX1102,BX11,"36005024800",,,1
2022,"2",Bronx,"032400","2032400",Allerton,BX1104,BX11,"36005032400",,,1
2022,"2",Bronx,"032600","2032600",Pelham Gardens,BX1103,BX11,"36005032600",,,1
2022,"2",Bronx,"032800","2032800",Allerton,BX1104,BX11,"36005032800",,,1
2022,"2",Bronx,"022401","2022401",Pelham Parkway-Van Nest,BX1101,BX11,"36005022401",,,1
2022,"2",Bronx,"023000","2023000",Pelham Parkway-Van Nest,BX1101,BX11,"36005023000",,,1
2022,"2",Bronx,"022403","2022403",Pelham Parkway-Van Nest,BX1101,BX11,"36005022403",,,1
2022,"2",Bronx,"033201","2033201",Allerton,BX1104,BX11,"36005033201",,,1
2022,"2",Bronx,"033202","2033202",Allerton,BX1104,BX11,"36005033202",,,1
2022,"2",Bronx,"033000","2033000",Allerton,BX1104,BX11,"36005033000",,,1
2022,"2",Bronx,"004400","2004400",Soundview-Bruckner-Bronx River,BX0901,BX09,"36005004400",,,1
2022,"2",Bronx,"004600","2004600",Soundview-Clason Point,BX0902,BX09,"36005004600",,,1
2022,"2",Bronx,"004800","2004800",Soundview-Bruckner-Bronx River,BX0901,BX09,"36005004800",,,1
2022,"2",Bronx,"002001","2002001",Soundview-Clason Point,BX0902,BX09,"36005002001",,,1
2022,"2",Bronx,"002400","2002400",Soundview Park,BX0991,BX09,"36005002400",,,1
2022,"2",Bronx,"005600","2005600",Soundview-Bruckner-Bronx River,BX0901,BX09,"36005005600",,,1
2022,"2",Bronx,"005001","2005001",Soundview-Bruckner-Bronx River,BX0901,BX09,"36005005001",,,1
2022,"2",Bronx,"005002","2005002",Soundview-Bruckner-Bronx River,BX0901,BX09,"36005005002",,,1
2018,"1",Manhattan,"002100","1002100",Tribeca-Civic Center,MN0102,MN01,"36061002100",,,1
2023,"2",Bronx,"022404","2022404",Pelham Parkway-Van Nest,BX1101,BX11,"36005022404",,,1
2023,"2",Bronx,"022800","2022800",Pelham Parkway-Van Nest,BX1101,BX11,"36005022800",,,1
2023,"2",Bronx,"023200","2023200",Pelham Parkway-Van Nest,BX1101,BX11,"36005023200",,,1
2023,"2",Bronx,"023600","2023600",Pelham Parkway-Van Nest,BX1101,BX11,"36005023600",,,1
2023,"2",Bronx,"024400","2024400",Morris Park,BX1102,BX11,"36005024400",,,1
2023,"2",Bronx,"024600","2024600",Morris Park,BX1102,BX11,"36005024600",,,1
2023,"2",Bronx,"024800","2024800",Morris Park,BX1102,BX11,"36005024800",,,1
2023,"2",Bronx,"025000","2025000",Morris Park,BX1102,BX11,"36005025000",,,1
2023,"2",Bronx,"025200","2025200",Morris Park,BX1102,BX11,"36005025200",,,1
2023,"2",Bronx,"022401","2022401",Pelham Parkway-Van Nest,BX1101,BX11,"36005022401",,,1
2023,"2",Bronx,"023800","2023800",Pelham Parkway-Van Nest,BX1101,BX11,"36005023800",,,1
2023,"2",Bronx,"023000","2023000",Pelham Parkway-Van Nest,BX1101,BX11,"36005023000",,,1
2023,"2",Bronx,"022403","2022403",Pelham Parkway-Van Nest,BX1101,BX11,"36005022403",,,1
2023,"2",Bronx,"022000","2022000",West Farms,BX0601,BX06,"36005022000",,,1
2021,"1",Manhattan,"017200","1017200",East Harlem (South),MN1101,MN11,"36061017200",,,3
2021,"1",Manhattan,"018000","1018000",East Harlem (North),MN1102,MN11,"36061018000",,,3
2021,"1",Manhattan,"018200","1018200",East Harlem (North),MN1102,MN11,"36061018200",,,3
2021,"1",Manhattan,"018800","1018800",East Harlem (North),MN1102,MN11,"36061018800",,,3
2021,"1",Manhattan,"017000","1017000",East Harlem (South),MN1101,MN11,"36061017000",,,2
2021,"1",Manhattan,"017401","1017401",East Harlem (South),MN1101,MN11,"36061017401",,,2
2021,"1",Manhattan,"017402","1017402",East Harlem (South),MN1101,MN11,"36061017402",,,2
2021,"2",Bronx,"005200","2005200",Soundview-Bruckner-Bronx River,BX0901,BX09,"36005005200",,,2
2021,"2",Bronx,"015700","2015700",Crotona Park East,BX0303,BX03,"36005015700",,,2
2021,"3",Brooklyn,"053800","3053800",Midwood,BK1403,BK14,"36047053800",,,2
2021,"3",Brooklyn,"075400","3075400",Midwood,BK1403,BK14,"36047075400",,,1
2021,"3",Brooklyn,"076000","3076000",Midwood,BK1403,BK14,"36047076000",,,1
2021,"2",Bronx,"007300","2007300",Melrose,BX0102,BX01,"36005007300",,,1
2021,"2",Bronx,"006700","2006700",Melrose,BX0102,BX01,"36005006700",,,1
2021,"2",Bronx,"006900","2006900",Melrose,BX0102,BX01,"36005006900",,,1
2021,"2",Bronx,"007100","2007100",Melrose,BX0102,BX01,"36005007100",,,1
2019,"2",Bronx,"040502","2040502",Bedford Park,BX0702,BX07,"36005040502",,,2
2021,"3",Brooklyn,"015700","3015700",Park Slope,BK0602,BK06,"36047015700",,,3
2021,"3",Brooklyn,"015900","3015900",Park Slope,BK0602,BK06,"36047015900",,,2
2021,"3",Brooklyn,"016500","3016500",Park Slope,BK0602,BK06,"36047016500",,,3
2021,"3",Brooklyn,"013100","3013100",Park Slope,BK0602,BK06,"36047013100",,,2
2021,"3",Brooklyn,"020700","3020700",Prospect Heights,BK0801,BK08,"36047020700",,,1
