CTLabel,BoroCode,BoroName,CT2020,BoroCT2020,CDEligibil,NTAName,NTA2020,CDTA2020,CDTANAME,GEOID,PUMA,Shape_Leng,Shape_Area,hu_post,aff_units_post,is_oz,other_units_post,aff_share_post,group,is_top_aff
"582","3",Brooklyn,"058200","3058200",I,Gravesend (East)-Homecrest,BK1501,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047058200","4315",5388.12331568000,1738266.68336999998,952,0,0,952,"0",,
"584","3",Brooklyn,"058400","3058400",E,Gravesend (East)-Homecrest,BK1501,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047058400","4315",5767.69152058000,2029005.50426000007,1507,0,0,1507,"0",,
"586","3",Brooklyn,"058600","3058600",E,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047058600","4315",5442.13977843000,1759616.20375999995,905,0,0,905,"0",,
"588","3",Brooklyn,"058800","3058800",I,Gravesend (East)-Homecrest,BK1501,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047058800","4315",5325.46927955000,1718520.71677999990,1556,0,0,1556,"0",,
"589.01","3",Brooklyn,"058901","3058901",I,Greenpoint,BK0101,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047058901","4301",7508.40250957000,2170252.33700999990,885,0,0,885,"0",,
"589.02","3",Brooklyn,"058902","3058902",I,Greenpoint,BK0101,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047058902","4301",8760.40427137000,2404025.64139000000,0,0,0,0,NA,,
"590","3",Brooklyn,"059000","3059000",E,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047059000","4315",5777.40967137000,1704089.73621000000,722,0,0,722,"0",,
"591","3",Brooklyn,"059100","3059100",I,Greenpoint,BK0101,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047059100","4301",5941.52977269000,2062727.17180999997,2095,0,0,2095,"0",,
"592","3",Brooklyn,"059200","3059200",E,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047059200","4315",8185.09570575000,2360097.78256999981,1811,0,0,1811,"0",,
"593","3",Brooklyn,"059300","3059300",E,Greenpoint,BK0101,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047059300","4301",6065.79963093000,2033982.78939000005,1033,16,0,1017,"0.015488867376573089",,
"594.02","3",Brooklyn,"059402","3059402",I,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047059402","4315",8094.77368156000,3470556.22439000010,2461,0,0,2461,"0",,
"594.03","3",Brooklyn,"059403","3059403",I,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047059403","4315",6001.01160639000,2225484.98933999985,1318,0,0,1318,"0",,
"594.04","3",Brooklyn,"059404","3059404",E,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047059404","4315",6340.47380828000,2302530.94347999990,1695,0,0,1695,"0",,
"598","3",Brooklyn,"059800","3059800",E,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047059800","4315",7239.39496067000,2145271.55292000016,1381,0,0,1381,"0",,
"610.02","3",Brooklyn,"061002","3061002",I,Brighton Beach,BK1303,BK13,BK13 Coney Island-Brighton Beach (CD 13 Approximation),"36047061002","4313",7326.36066937000,2430445.47337999986,2630,0,0,2630,"0",,
"610.03","3",Brooklyn,"061003","3061003",E,Brighton Beach,BK1303,BK13,BK13 Coney Island-Brighton Beach (CD 13 Approximation),"36047061003","4313",4810.31208289000,904406.99286300002,658,0,0,658,"0",,
"610.04","3",Brooklyn,"061004","3061004",E,Brighton Beach,BK1303,BK13,BK13 Coney Island-Brighton Beach (CD 13 Approximation),"36047061004","4313",7052.03615909000,2384898.33846000023,3001,0,1,3001,"0",,
"612","3",Brooklyn,"061200","3061200",I,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047061200","4315",7180.60172024000,2130753.49014999997,454,0,0,454,"0",,
"616","3",Brooklyn,"061600","3061600",I,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047061600","4315",18133.94078820000,7850056.48919999972,594,0,0,594,"0",,
"620","3",Brooklyn,"062000","3062000",I,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047062000","4315",9588.80888702000,3438941.25505999988,727,0,0,727,"0",,
"632","3",Brooklyn,"063200","3063200",I,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,BK1503,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047063200","4315",5753.22688303000,1264075.52220000001,674,9,0,665,"0.013353115727002967",,
"636","3",Brooklyn,"063600","3063600",I,Marine Park-Mill Basin-Bergen Beach,BK1802,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047063600","4318",5230.94512211000,1230571.70701000001,478,0,0,478,"0",,
"638","3",Brooklyn,"063800","3063800",I,Madison,BK1502,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047063800","4315",8403.54990298000,1498400.97243999992,740,0,0,740,"0",,
"640","3",Brooklyn,"064000","3064000",I,Marine Park-Mill Basin-Bergen Beach,BK1802,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047064000","4318",5734.95188989000,1651211.84749999992,557,0,0,557,"0",,
"642","3",Brooklyn,"064200","3064200",E,Madison,BK1502,BK15,BK15 Sheepshead Bay-Gravesend (East) (CD 15 Approximation),"36047064200","4315",6854.43542992000,2530379.58935000002,1016,29,0,987,"0.028543307086614175",,
"644","3",Brooklyn,"064400","3064400",E,Marine Park-Mill Basin-Bergen Beach,BK1802,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047064400","4318",6505.53137907000,2145902.19501999998,865,0,0,865,"0",,
"646","3",Brooklyn,"064600","3064600",I,Marine Park-Mill Basin-Bergen Beach,BK1802,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047064600","4318",5619.58922606000,1782721.39773000008,753,0,0,753,"0",,
"648","3",Brooklyn,"064800","3064800",I,Marine Park-Mill Basin-Bergen Beach,BK1802,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047064800","4318",5217.26477281000,1631120.78316999995,701,0,0,701,"0",,
"650","3",Brooklyn,"065000","3065000",E,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047065000","4318",5765.93755761000,1789145.98591999989,568,0,0,568,"0",,
"652","3",Brooklyn,"065200","3065200",I,Marine Park-Mill Basin-Bergen Beach,BK1802,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047065200","4318",6363.27736956000,1882864.45114000002,543,0,0,543,"0",,
"654","3",Brooklyn,"065400","3065400",I,Marine Park-Mill Basin-Bergen Beach,BK1802,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047065400","4318",6780.00331874000,1631231.62373000011,510,0,0,510,"0",,
"656","3",Brooklyn,"065600","3065600",I,Marine Park-Mill Basin-Bergen Beach,BK1802,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047065600","4318",5236.66051453000,1653144.01298000012,667,0,0,667,"0",,
"658","3",Brooklyn,"065800","3065800",I,Marine Park-Mill Basin-Bergen Beach,BK1802,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047065800","4318",6272.71620089000,1650702.27885999996,714,0,0,714,"0",,
"660","3",Brooklyn,"066000","3066000",I,Marine Park-Mill Basin-Bergen Beach,BK1802,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047066000","4318",5223.59691333000,1639605.35046999995,718,0,0,718,"0",,
"670","3",Brooklyn,"067000","3067000",I,Marine Park-Mill Basin-Bergen Beach,BK1802,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047067000","4318",6229.35027059000,2243640.05649999995,1152,0,0,1152,"0",,
"672","3",Brooklyn,"067200","3067200",I,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047067200","4318",8333.16547037000,1869823.29004000011,542,0,0,542,"0",,
"674","3",Brooklyn,"067400","3067400",I,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047067400","4318",7270.49801339000,2039940.92565999995,660,0,0,660,"0",,
"676","3",Brooklyn,"067600","3067600",E,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047067600","4318",6353.53503170000,1672665.83935000002,610,0,0,610,"0",,
"680","3",Brooklyn,"068000","3068000",I,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047068000","4318",5527.06377759000,1817783.30865000002,671,0,0,671,"0",,
"682","3",Brooklyn,"068200","3068200",I,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047068200","4318",6486.69636094000,2176848.69418000011,938,0,0,938,"0",,
"686","3",Brooklyn,"068600","3068600",I,Marine Park-Mill Basin-Bergen Beach,BK1802,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047068600","4318",6255.09057430000,1592924.36073000007,744,0,0,744,"0",,
"688","3",Brooklyn,"068800","3068800",I,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047068800","4318",5544.89326632000,1686416.95268000010,753,0,0,753,"0",,
"690","3",Brooklyn,"069000","3069000",I,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047069000","4318",6663.14345946000,1861628.93014000007,654,0,0,654,"0",,
"696.01","3",Brooklyn,"069601","3069601",I,Marine Park-Mill Basin-Bergen Beach,BK1802,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047069601","4318",10389.07376790000,4532216.36017000023,1586,0,0,1586,"0",,
"698","3",Brooklyn,"069800","3069800",I,Marine Park-Mill Basin-Bergen Beach,BK1802,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047069800","4318",27352.45050740000,5428346.55790000036,477,0,0,477,"0",,
"700","3",Brooklyn,"070000","3070000",I,Marine Park-Mill Basin-Bergen Beach,BK1802,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047070000","4318",6151.50594281000,2177086.05640000012,778,0,0,778,"0",,
"702.03","3",Brooklyn,"070203","3070203",I,Jamaica Bay (West),BK5692,BK56,BK56 Jamaica Bay (West) (JIA 56 Approximation),"36047070203","4318",136901.82972199999,39754276.89350000024,0,0,0,0,NA,,
"720","3",Brooklyn,"072000","3072000",I,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047072000","4318",6664.51621402000,1701872.00973000005,726,0,0,726,"0",,
"722","3",Brooklyn,"072200","3072200",E,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047072200","4318",8425.52808534000,2769417.67907000007,1162,0,0,1162,"0",,
"724","3",Brooklyn,"072400","3072400",I,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047072400","4318",6556.41271929000,2068970.22628000006,797,0,0,797,"0",,
"726","3",Brooklyn,"072600","3072600",E,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047072600","4318",7156.17806700000,2962944.12466000021,750,0,0,750,"0",,
"728","3",Brooklyn,"072800","3072800",I,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047072800","4318",7568.72860200000,2282665.40970999980,1673,0,0,1673,"0",,
"732","3",Brooklyn,"073200","3073200",E,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047073200","4318",5434.71461909000,1722429.16524000000,743,0,0,743,"0",,
"734","3",Brooklyn,"073400","3073400",I,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047073400","4318",5187.84472622000,1626697.96369999996,555,0,0,555,"0",,
"738","3",Brooklyn,"073800","3073800",E,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047073800","4318",5813.69050812000,1941782.30532999989,1371,0,0,1371,"0",,
"740","3",Brooklyn,"074000","3074000",I,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047074000","4318",5614.87923947000,1747894.42011000006,1140,0,0,1140,"0",,
"742","3",Brooklyn,"074200","3074200",E,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047074200","4318",5663.83990613000,1876115.69616999989,1008,0,0,1008,"0",,
"744","3",Brooklyn,"074400","3074400",I,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047074400","4318",5625.70583191000,1836193.76191999996,639,0,0,639,"0",,
"746","3",Brooklyn,"074600","3074600",I,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047074600","4318",7808.63419784000,2171151.29057999980,738,0,0,738,"0",,
"748","3",Brooklyn,"074800","3074800",I,Midwood,BK1403,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047074800","4314",5679.86398687000,1900352.04459999991,722,0,0,722,"0",,
"750","3",Brooklyn,"075000","3075000",E,Midwood,BK1403,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047075000","4314",5639.07872659000,1866699.22135000001,1021,0,0,1021,"0",,
"752","3",Brooklyn,"075200","3075200",I,Midwood,BK1403,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047075200","4314",5638.87876735000,1864085.14149999991,294,0,0,294,"0",,
"754","3",Brooklyn,"075400","3075400",I,Midwood,BK1403,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047075400","4314",5639.97197529000,1867167.87887999997,447,0,0,447,"0",,
"756","3",Brooklyn,"075600","3075600",I,Midwood,BK1403,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047075600","4314",5582.96469138000,1867819.32911000005,794,0,0,794,"0",,
"758","3",Brooklyn,"075800","3075800",E,Midwood,BK1403,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047075800","4314",6398.44377327000,2209765.79527000012,677,0,0,677,"0",,
"760","3",Brooklyn,"076000","3076000",I,Midwood,BK1403,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047076000","4314",6345.00345929000,1954536.45647000009,1180,0,0,1180,"0",,
"762","3",Brooklyn,"076200","3076200",E,Midwood,BK1403,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047076200","4314",5822.84445670000,2024074.57749999990,1627,0,1,1627,"0",,
"764","3",Brooklyn,"076400","3076400",E,Flatbush (West)-Ditmas Park-Parkville,BK1402,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047076400","4314",7034.14018419000,1740194.71592000010,1649,0,0,1649,"0",,
"766","3",Brooklyn,"076600","3076600",E,Flatbush,BK1401,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047076600","4314",4504.39203993000,887313.79481999995,758,0,0,758,"0",,
"768","3",Brooklyn,"076800","3076800",E,Midwood,BK1403,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047076800","4314",9001.20953688000,3265655.40267000021,1328,316,0,1012,"0.23795180722891565",,
"770","3",Brooklyn,"077000","3077000",I,Flatbush,BK1401,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047077000","4314",7131.17164942000,1760973.02050999994,1221,29,0,1192,"0.02375102375102375",,
"772","3",Brooklyn,"077200","3077200",I,Flatbush,BK1401,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047077200","4314",10391.96578960000,4351946.22092000023,1220,0,0,1220,"0",,
"774","3",Brooklyn,"077400","3077400",E,Flatbush,BK1401,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047077400","4314",7821.40467913000,1596845.40176000004,1296,0,1,1296,"0",,
"776","3",Brooklyn,"077600","3077600",I,Flatlands,BK1801,BK18,BK18 Canarsie-Flatlands (CD 18 Approximation),"36047077600","4318",6576.60820881000,2008023.14950000006,1892,18,0,1874,"0.009513742071881607",,
"780","3",Brooklyn,"078000","3078000",I,East Flatbush-Farragut,BK1702,BK17,BK17 East Flatbush (CD 17 Approximation),"36047078000","4317",5470.95531921000,1770932.96823000000,700,0,0,700,"0",,
"782","3",Brooklyn,"078200","3078200",E,East Flatbush-Farragut,BK1702,BK17,BK17 East Flatbush (CD 17 Approximation),"36047078200","4317",5948.14557551000,1811374.37577000004,1758,53,1,1705,"0.030147895335608646",,
"784","3",Brooklyn,"078400","3078400",I,East Flatbush-Farragut,BK1702,BK17,BK17 East Flatbush (CD 17 Approximation),"36047078400","4317",5509.69405853000,1801875.88685999997,889,311,0,578,"0.3498312710911136",,
"786.01","3",Brooklyn,"078601","3078601",E,Flatbush,BK1401,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047078601","4314",5354.07273661000,930777.27398900001,1012,0,0,1012,"0",,
"786.02","3",Brooklyn,"078602","3078602",E,East Flatbush-Farragut,BK1702,BK17,BK17 East Flatbush (CD 17 Approximation),"36047078602","4317",4981.20298115000,903520.48532800004,953,0,0,953,"0",,
"788.01","3",Brooklyn,"078801","3078801",E,Flatbush,BK1401,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047078801","4314",4298.12705806000,1000835.17596999998,866,0,0,866,"0",,
"788.02","3",Brooklyn,"078802","3078802",E,East Flatbush-Farragut,BK1702,BK17,BK17 East Flatbush (CD 17 Approximation),"36047078802","4317",3320.85066687000,688601.55341000005,623,0,0,623,"0",,
"790.01","3",Brooklyn,"079001","3079001",E,Flatbush,BK1401,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047079001","4314",4047.78894746000,651088.47697399999,556,0,0,556,"0",,
"790.02","3",Brooklyn,"079002","3079002",E,East Flatbush-Erasmus,BK1701,BK17,BK17 East Flatbush (CD 17 Approximation),"36047079002","4317",4850.76568548000,1318503.26548000006,1498,0,0,1498,"0",,
"792.02","3",Brooklyn,"079202","3079202",E,East Flatbush-Erasmus,BK1701,BK17,BK17 East Flatbush (CD 17 Approximation),"36047079202","4317",4568.08848307000,1162117.94515999989,919,0,0,919,"0",,
"794","3",Brooklyn,"079400","3079400",I,East Flatbush-Erasmus,BK1701,BK17,BK17 East Flatbush (CD 17 Approximation),"36047079400","4317",6265.76278172000,2391961.76298000012,736,55,0,681,"0.07472826086956522",,
"796.01","3",Brooklyn,"079601","3079601",E,Prospect Lefferts Gardens-Wingate,BK0902,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047079601","4309",4382.68470830000,1188358.59052999993,1700,0,0,1700,"0",,
"796.02","3",Brooklyn,"079602","3079602",E,Flatbush,BK1401,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047079602","4314",5043.96789285000,1453524.69131999998,2323,0,0,2323,"0",,
"798.01","3",Brooklyn,"079801","3079801",E,Prospect Lefferts Gardens-Wingate,BK0902,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047079801","4309",4764.35305156000,1397208.54266000004,1633,0,0,1633,"0",,
"800","3",Brooklyn,"080000","3080000",I,Prospect Lefferts Gardens-Wingate,BK0902,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047080000","4309",5625.23050447000,1869357.41647999990,1546,22,0,1524,"0.014230271668822769",,
"802","3",Brooklyn,"080200","3080200",E,Prospect Lefferts Gardens-Wingate,BK0902,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047080200","4309",5767.21592374000,1994115.47261999990,2096,93,0,2003,"0.044370229007633585",,
"804","3",Brooklyn,"080400","3080400",E,Prospect Lefferts Gardens-Wingate,BK0902,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047080400","4309",6685.94142570000,2042543.17935000011,1542,87,1,1455,"0.05642023346303502",,
"806","3",Brooklyn,"080600","3080600",E,Prospect Lefferts Gardens-Wingate,BK0902,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047080600","4309",6017.64505147000,1790169.55168000003,1471,27,1,1444,"0.018354860639021073",,
"810","3",Brooklyn,"081000","3081000",E,Prospect Lefferts Gardens-Wingate,BK0902,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047081000","4309",6573.85690599000,1748271.96210999996,1197,42,1,1155,"0.03508771929824561",,
"814","3",Brooklyn,"081400","3081400",E,East Flatbush-Rugby,BK1703,BK17,BK17 East Flatbush (CD 17 Approximation),"36047081400","4317",5579.35555956000,1831958.65772000002,1081,1,0,1080,"9.250693802035153e-4",,
"816","3",Brooklyn,"081600","3081600",I,East Flatbush-Erasmus,BK1701,BK17,BK17 East Flatbush (CD 17 Approximation),"36047081600","4317",6080.41484777000,1933154.56568000000,1042,0,1,1042,"0",,
"818","3",Brooklyn,"081800","3081800",I,East Flatbush-Erasmus,BK1701,BK17,BK17 East Flatbush (CD 17 Approximation),"36047081800","4317",5542.99910744000,1699560.07495000004,2292,667,1,1625,"0.29101221640488656",,
"820","3",Brooklyn,"082000","3082000",E,East Flatbush-Erasmus,BK1701,BK17,BK17 East Flatbush (CD 17 Approximation),"36047082000","4317",5582.41930649000,1599913.46176000009,2606,239,1,2367,"0.09171143514965464",,
